Dates;RH1;RH2;RH3;T;Label
22/06/2019 19:20;53.8;50.875;57.2222;23.76;52.95
22/06/2019 19:30;55.0;52.18;58.8889;23.46;53.62
22/06/2019 19:40;55.8;53.72;58.4;23.05;54.57
22/06/2019 19:50;56.0;55.541;57.7778;22.73;55.12
22/06/2019 20:00;56.0;56.376;60.2222;22.49;55.22
22/06/2019 20:10;56.8;55.434;61.9;21.95;56.8
22/06/2019 20:20;57.6;56.892;62.5556;21.39;58.85
22/06/2019 20:30;59.4;61.526;63.5556;20.32;62.71
22/06/2019 20:40;60.3333;63.778;64.9;19.59;65.74
22/06/2019 20:50;61.6667;66.205;66.5556;19.1;67.21
22/06/2019 21:00;62.8889;67.958;68.0;18.73;68.63
22/06/2019 21:10;64.0;68.897;69.1;17.99;71.22
22/06/2019 21:20;64.0;68.865;69.2222;17.77;72.87
22/06/2019 21:30;64.7;70.083;71.7778;17.76;72.03
22/06/2019 21:40;65.3;70.523;72.2;17.47;73.16
22/06/2019 21:50;66.5;71.805;73.4444;17.25;73.62
22/06/2019 22:00;68.3;73.174;73.3333;16.97;74.62
22/06/2019 22:10;69.3;73.701;74.0;16.74;75.87
22/06/2019 22:20;70.6;75.085;74.2222;16.36;76.73
22/06/2019 22:30;71.3;75.7;75.25;16.19;77.51
22/06/2019 22:40;73.7;77.226;76.0;15.93;78.22
22/06/2019 22:50;75.0;78.586;77.0;15.68;79.2
22/06/2019 23:00;75.0;79.625;77.2222;15.37;80.2
22/06/2019 23:10;75.2;80.052;77.9;15.24;80.8
22/06/2019 23:20;76.3;79.3867;78.8889;14.93;81.8
22/06/2019 23:30;76.7;80.0437;79.7778;14.69;82.5
22/06/2019 23:40;77.7;80.8844;81.0;14.59;83.0
22/06/2019 23:50;78.7;81.693;81.0;14.33;83.6
23/06/2019 00:00;78.8;82.291;81.1111;14.18;84.5
23/06/2019 00:10;79.4;82.994;82.0;14.22;84.6
23/06/2019 00:20;80.0;83.139;83.0;14.24;84.7
23/06/2019 00:30;81.8;83.13;83.4444;14.0;85.2
23/06/2019 00:40;84.2;83.619;83.8;13.76;85.9
23/06/2019 00:50;84.7;83.605;84.7778;13.58;86.7
23/06/2019 01:00;84.9;83.986;85.5556;13.4;87.1
23/06/2019 01:10;84.4;83.967;86.2;13.31;87.7
23/06/2019 01:20;85.4;84.625;86.8889;13.2;87.9
23/06/2019 01:30;85.7;85.115;88.4444;12.96;88.2
23/06/2019 01:40;86.1;85.326;89.7;12.84;88.7
23/06/2019 01:50;86.5;85.939;90.5556;12.75;88.8
23/06/2019 02:00;87.2;86.302;90.2222;12.67;89.5
23/06/2019 02:10;88.2;85.944;89.0;12.47;89.9
23/06/2019 02:20;88.1;85.936;89.0;12.47;90.4
23/06/2019 02:30;89.2;86.941;89.0;12.32;90.6
23/06/2019 02:40;89.1;87.73;89.9;12.09;90.7
23/06/2019 02:50;89.7;87.798;90.1111;12.16;91.2
23/06/2019 03:00;90.4;87.476;90.6667;12.0;91.4
23/06/2019 03:10;90.3;88.107;90.1;11.93;91.6
23/06/2019 03:20;90.8;88.379;90.6667;11.6;91.7
23/06/2019 03:30;91.2;87.034;91.0;11.47;92.0
23/06/2019 03:40;92.2;87.426;91.8;11.33;92.2
23/06/2019 03:50;93.0;87.872;92.2222;11.22;92.7
23/06/2019 04:00;92.5;87.589;93.6667;10.99;92.8
23/06/2019 04:10;91.9;87.908;94.0;11.2;93.3
23/06/2019 04:20;92.7;88.236;94.0;11.0;93.3
23/06/2019 04:30;92.8;87.508;93.1111;11.1;93.4
23/06/2019 04:40;92.8;88.227;93.0;11.09;93.2
23/06/2019 04:50;92.6;88.217;92.5556;11.21;92.9
23/06/2019 05:00;92.2;88.38;92.8889;11.48;92.7
23/06/2019 05:10;91.6;88.994;92.4;12.33;91.7
23/06/2019 05:20;88.2;89.461;92.0;13.35;88.5
23/06/2019 05:30;87.0;91.515;92.7778;15.09;82.9
23/06/2019 05:40;85.9;91.825;92.2;16.77;76.42
23/06/2019 05:50;84.4;91.43;93.0;16.89;74.88
23/06/2019 06:00;82.3;90.351;92.8889;16.73;76.62
23/06/2019 06:10;80.5;88.688;85.9;17.31;74.38
23/06/2019 06:20;78.3;86.87;78.1111;17.79;71.94
23/06/2019 06:30;75.1;83.685;73.0;19.38;65.08
23/06/2019 06:40;72.7;80.167;70.7;19.68;64.8
23/06/2019 06:50;70.3;78.072;68.6667;20.47;61.61
23/06/2019 07:00;69.8;75.578;67.2222;20.53;61.87
23/06/2019 07:10;67.9;73.196;66.2;20.6;62.13
23/06/2019 07:20;67.2;70.9563;64.8889;21.2;61.48
23/06/2019 07:30;65.1;68.535;62.1111;21.91;58.15
23/06/2019 07:40;63.5;65.2444;62.6;21.96;58.58
23/06/2019 07:50;61.9;62.4633;59.0;22.69;57.73
23/06/2019 08:00;60.3;59.4211;57.8889;22.99;56.02
23/06/2019 08:10;57.9;56.526;56.2;23.7;52.97
23/06/2019 08:20;55.7;52.542;54.5556;23.69;53.28
23/06/2019 08:30;52.4;50.401;53.2222;24.55;50.69
23/06/2019 08:40;50.3;49.368;53.5;25.13;46.58
23/06/2019 08:50;49.0;47.915;49.4444;25.75;46.09
23/06/2019 09:00;47.7;47.28;50.0;25.72;44.74
23/06/2019 09:10;48.2;45.048;51.7;26.09;45.28
23/06/2019 09:20;47.0;42.9311;51.0;26.31;44.55
23/06/2019 09:30;43.0;40.663;47.0;26.8;42.62
23/06/2019 09:40;42.9;41.643;46.2;26.76;42.69
23/06/2019 09:50;40.5;38.365;40.3333;27.73;34.64
23/06/2019 10:00;34.8;36.604;39.3333;27.83;33.47
23/06/2019 10:10;33.8;32.19;35.7;28.77;32.34
23/06/2019 10:20;34.0;30.384;36.4444;28.68;32.98
23/06/2019 10:30;33.3;27.962;34.5556;28.25;30.85
23/06/2019 10:40;32.2;28.974;34.5;28.93;31.11
23/06/2019 10:50;31.5;29.36;33.5556;28.74;31.08
23/06/2019 11:00;30.9;28.193;34.2222;28.84;31.17
23/06/2019 11:10;31.7;26.115;31.6;29.26;30.85
23/06/2019 11:20;29.8;28.29;30.7778;28.99;28.59
23/06/2019 11:30;29.0;25.314;30.0;29.78;29.02
23/06/2019 11:40;31.4;25.916;30.0;29.55;24.51
23/06/2019 11:50;29.0;26.225;31.7778;30.34;28.24
23/06/2019 12:00;26.7;27.499;33.6667;29.6;30.56
23/06/2019 12:10;29.0;28.3144;32.7;29.62;30.95
23/06/2019 12:20;27.4;27.766;30.8889;30.11;27.41
23/06/2019 12:30;27.1;26.801;36.2222;29.9;26.05
23/06/2019 12:40;27.5;26.911;34.4;30.21;28.03
23/06/2019 12:50;28.5;24.837;31.6667;30.28;27.89
23/06/2019 13:00;26.9;25.506;29.3333;31.04;22.81
23/06/2019 13:10;26.1;22.994;28.3;30.85;24.35
23/06/2019 13:20;24.3;23.562;29.8889;30.5;24.91
23/06/2019 13:30;22.5;23.478;28.3333;30.73;23.95
23/06/2019 13:40;24.0;24.138;29.0;30.48;24.36
23/06/2019 13:50;23.9;23.92;30.4444;30.82;23.96
23/06/2019 14:00;24.4;23.531;32.0;30.43;24.22
23/06/2019 14:10;25.3;24.2663;30.4;31.27;25.66
23/06/2019 14:20;23.4;23.3111;30.5556;30.85;26.34
23/06/2019 14:30;25.5;24.0763;33.1111;31.43;24.81
23/06/2019 14:40;26.0;23.55;29.4;31.57;26.5
23/06/2019 14:50;25.4;22.2478;30.4444;31.27;27.0
23/06/2019 15:00;27.3;24.7656;31.8889;31.07;26.37
23/06/2019 15:10;28.1;25.7756;35.5;32.02;25.61
23/06/2019 15:20;31.7;26.172;35.7778;31.23;30.82
23/06/2019 15:30;33.1;28.565;36.5556;30.55;32.76
23/06/2019 15:40;33.6;30.3833;36.6;30.47;31.84
23/06/2019 15:50;33.7;28.7912;39.0;30.08;31.91
23/06/2019 16:00;34.2;30.516;41.5556;29.81;32.94
23/06/2019 16:10;34.2;31.93;45.4;29.7;31.09
23/06/2019 16:20;35.4;32.446;49.2222;29.96;30.83
23/06/2019 16:30;34.4;29.364;50.7778;30.44;31.81
23/06/2019 16:40;34.0;31.038;49.0;30.03;32.32
23/06/2019 16:50;33.9;31.691;50.0;30.39;32.52
23/06/2019 17:00;34.6;32.3375;47.2222;29.99;34.33
23/06/2019 17:10;35.7;32.8211;47.3;30.21;34.28
23/06/2019 17:20;36.1;33.2889;46.5556;29.69;35.48
23/06/2019 17:30;37.5;34.227;47.6667;29.45;34.4
23/06/2019 17:40;37.7;34.395;48.8;29.08;34.89
23/06/2019 17:50;37.9;34.709;48.0;28.97;34.99
23/06/2019 18:00;37.5;34.878;44.1111;28.54;34.68
23/06/2019 18:10;36.5;34.834;43.0;28.11;34.67
23/06/2019 18:20;36.8;34.039;43.5556;27.39;35.13
23/06/2019 18:30;38.0;34.675;44.1111;27.53;34.51
23/06/2019 18:40;39.6;34.485;43.7;27.0;35.98
23/06/2019 18:50;43.3;34.848;45.6667;26.24;38.56
23/06/2019 19:00;45.7778;37.118;48.7778;25.6;43.8
23/06/2019 19:10;48.3333;41.107;52.5;24.82;49.31
23/06/2019 19:20;51.0;46.7956;54.7778;24.23;51.45
23/06/2019 19:30;53.9;50.24;56.5556;23.81;52.67
23/06/2019 19:40;56.5;51.9678;58.9;23.59;55.08
23/06/2019 19:50;58.5;53.149;61.2222;23.32;57.85
23/06/2019 20:00;59.8;55.726;61.5556;22.9;59.48
23/06/2019 20:10;62.1;58.324;62.4;22.51;60.67
23/06/2019 20:20;63.3;58.956;64.6667;22.2;61.92
23/06/2019 20:30;64.0;60.898;65.4444;22.24;62.1
23/06/2019 20:40;64.0;64.157;67.2;21.79;63.94
23/06/2019 20:50;64.7778;67.103;69.5556;21.43;65.09
23/06/2019 21:00;65.1;69.03;70.7778;20.7;67.72
23/06/2019 21:10;66.3;70.072;69.9;19.33;72.66
23/06/2019 21:20;67.4;73.626;71.8889;19.01;75.03
23/06/2019 21:30;69.9;73.019;73.7143;18.57;76.24
23/06/2019 21:40;71.1;74.438;75.0;18.37;76.75
23/06/2019 21:50;73.0;76.034;76.4286;18.04;77.57
23/06/2019 22:00;74.3;77.264;77.5;17.52;78.75
23/06/2019 22:10;75.4;78.616;78.0;17.13;79.7
23/06/2019 22:20;76.7;79.008;78.6667;16.85;80.7
23/06/2019 22:30;77.8;80.447;79.0;16.65;81.2
23/06/2019 22:40;78.1;81.816;80.0;16.35;82.3
23/06/2019 22:50;78.9;82.208;81.0;16.16;82.8
23/06/2019 23:00;79.2;83.072;81.0;15.93;83.4
23/06/2019 23:10;80.7;83.07;82.125;15.76;84.2
23/06/2019 23:20;81.7;83.4611;83.0;15.49;85.1
23/06/2019 23:30;82.7;83.788;83.0;15.31;85.2
23/06/2019 23:40;83.0;83.897;84.2;15.12;86.4
23/06/2019 23:50;83.9;84.129;84.6667;14.95;87.1
24/06/2019 00:00;84.2;84.068;85.6667;14.81;87.3
24/06/2019 00:10;85.6;84.043;86.0;14.59;87.8
24/06/2019 00:20;86.2;84.745;86.8889;14.41;88.4
24/06/2019 00:30;86.5;86.543;87.8889;14.17;88.8
24/06/2019 00:40;87.7;87.587;88.0;14.03;89.3
24/06/2019 00:50;89.2;86.093;88.6667;13.88;89.6
24/06/2019 01:00;89.7;86.055;90.0;13.44;90.1
24/06/2019 01:10;89.2;87.031;90.0;13.53;91.1
24/06/2019 01:20;90.7;87.923;89.5556;13.32;91.1
24/06/2019 01:30;91.1;87.19;90.0;13.3;91.4
24/06/2019 01:40;90.6;87.649;90.0;13.25;91.6
24/06/2019 01:50;91.0;86.109;90.3333;13.02;91.5
24/06/2019 02:00;91.0;86.983;90.8889;12.86;91.9
24/06/2019 02:10;91.1111;87.262;91.6;12.91;92.2
24/06/2019 02:20;90.375;88.319;91.2222;12.73;92.2
24/06/2019 02:30;90.6667;89.061;92.0;12.63;92.4
24/06/2019 02:40;90.4;87.502;92.0;12.37;92.6
24/06/2019 02:50;89.5;88.655;92.0;12.45;93.0
24/06/2019 03:00;89.2;89.139;92.0;12.17;92.9
24/06/2019 03:10;89.8;88.215;92.1;12.1;93.2
24/06/2019 03:20;90.7;87.742;92.0;12.07;93.2
24/06/2019 03:30;91.6;88.6737;92.2222;11.98;93.3
24/06/2019 03:40;91.7;88.8844;92.0;12.0;93.3
24/06/2019 03:50;91.9;89.063;92.2222;12.0;93.3
24/06/2019 04:00;92.0;88.824;93.2222;11.92;93.1
24/06/2019 04:10;92.0;88.675;93.5;11.82;93.2
24/06/2019 04:20;92.8889;88.807;94.0;11.83;93.3
24/06/2019 04:30;92.4;88.556;94.4444;12.14;93.7
24/06/2019 04:40;90.6;89.552;94.9;12.21;93.3
24/06/2019 04:50;89.1;90.964;95.0;12.42;93.0
24/06/2019 05:00;88.4;91.473;94.8889;12.79;92.6
24/06/2019 05:10;87.1;91.395;93.8;13.65;90.8
24/06/2019 05:20;84.6;91.257;93.0;14.46;87.1
24/06/2019 05:30;82.3;91.502;93.0;16.04;81.0
24/06/2019 05:40;80.6667;91.208;91.4444;16.35;78.44
24/06/2019 05:50;80.4;90.801;90.75;16.4;79.7
24/06/2019 06:00;78.6;90.793;90.1111;16.91;76.95
24/06/2019 06:10;78.3;89.724;87.5;16.89;77.52
24/06/2019 06:20;76.4;87.544;82.0;17.43;76.66
24/06/2019 06:30;74.3;85.135;77.2222;18.22;73.23
24/06/2019 06:40;72.1;83.079;74.1;18.62;71.3
24/06/2019 06:50;69.3;80.357;70.2222;19.25;68.12
24/06/2019 07:00;66.8;78.491;68.5556;20.41;64.16
24/06/2019 07:10;65.8;76.305;67.8;20.79;62.74
24/06/2019 07:20;64.8;73.64;67.1111;20.75;61.67
24/06/2019 07:30;64.8;71.177;66.5556;21.36;59.71
24/06/2019 07:40;63.1;68.569;62.0;22.31;57.26
24/06/2019 07:50;62.2;65.269;59.2222;23.29;56.03
24/06/2019 08:00;60.5;61.412;56.4444;23.73;55.47
24/06/2019 08:10;58.5;51.267;57.0;24.39;53.65
24/06/2019 08:20;57.1;49.385;55.3333;24.84;52.09
24/06/2019 08:30;55.8;48.323;54.8889;26.29;46.27
24/06/2019 08:40;54.4;48.449;53.3;26.53;46.47
24/06/2019 08:50;53.2;44.507;53.0;27.55;42.34
24/06/2019 09:00;52.1;41.088;52.5556;28.41;39.17
24/06/2019 09:10;51.0;38.802;51.1;28.94;37.24
24/06/2019 09:20;48.1;37.667;47.8889;29.04;35.77
24/06/2019 09:30;36.4;36.6656;38.8889;29.04;35.4
24/06/2019 09:40;36.0;36.4812;36.5;29.14;35.3
24/06/2019 09:50;36.1;35.5263;35.3333;29.31;33.73
24/06/2019 10:00;34.7;33.9244;34.1111;29.23;33.29
24/06/2019 10:10;34.2;32.219;33.2;29.69;32.08
24/06/2019 10:20;32.2;29.799;31.8889;30.26;29.64
24/06/2019 10:30;30.7;29.763;30.6667;30.9;28.13
24/06/2019 10:40;30.6;30.526;29.6;30.35;29.98
24/06/2019 10:50;28.5;28.022;30.0;30.97;27.52
24/06/2019 11:00;28.9;27.478;28.8889;30.67;27.43
24/06/2019 11:10;28.7;27.014;27.6;31.39;26.25
24/06/2019 11:20;28.7;27.216;27.0;31.34;26.11
24/06/2019 11:30;28.3;27.237;27.5556;31.12;27.16
24/06/2019 11:40;28.0;27.5522;27.5;31.45;26.52
24/06/2019 11:50;28.1;26.995;27.5556;32.08;25.25
24/06/2019 12:00;27.6;27.3444;26.7778;31.64;26.63
24/06/2019 12:10;28.4;27.5737;27.5;32.2;26.87
24/06/2019 12:20;27.7;27.0133;28.5556;32.2;26.29
24/06/2019 12:30;28.3;27.259;27.7778;31.88;28.55
24/06/2019 12:40;28.6;27.168;28.9;32.24;27.59
24/06/2019 12:50;28.7;26.23;28.0;32.43;26.74
24/06/2019 13:00;27.6;26.222;28.2222;32.02;26.82
24/06/2019 13:10;27.8;25.928;27.3;32.21;26.82
24/06/2019 13:20;27.0;24.596;28.1111;32.86;25.26
24/06/2019 13:30;26.6;25.182;26.3333;32.89;24.47
24/06/2019 13:40;26.6;25.741;25.9;32.61;25.93
24/06/2019 13:50;27.6;25.122;26.2222;32.83;25.23
24/06/2019 14:00;26.7;24.377;25.4444;32.36;24.4
24/06/2019 14:10;26.0;23.386;25.6;32.59;24.12
24/06/2019 14:20;25.5;22.386;25.4444;33.0;23.37
24/06/2019 14:30;24.4;21.476;24.0;33.16;22.35
24/06/2019 14:40;23.7778;20.42;23.2;32.89;20.78
24/06/2019 14:50;22.7;19.353;22.5556;32.54;19.53
24/06/2019 15:00;21.7;18.929;21.1111;33.05;19.35
24/06/2019 15:10;21.1;19.104;20.6;32.55;19.3
24/06/2019 15:20;21.1;19.209;20.8889;32.41;19.5
24/06/2019 15:30;21.0;19.236;21.0;32.7;19.53
24/06/2019 15:40;21.0;19.166;21.4;32.63;19.79
24/06/2019 15:50;21.0;19.232;20.4444;32.46;19.37
24/06/2019 16:00;21.4;20.686;20.5556;32.51;20.3
24/06/2019 16:10;22.0;21.196;22.0;32.12;21.76
24/06/2019 16:20;22.5;21.5462;22.1111;31.84;21.62
24/06/2019 16:30;23.1;23.2263;23.1111;32.09;22.79
24/06/2019 16:40;24.5;23.9889;24.7;31.77;24.06
24/06/2019 16:50;25.8;25.313;25.0;31.49;24.7
24/06/2019 17:00;26.6;25.282;25.5556;31.23;24.49
24/06/2019 17:10;27.0;25.97;26.1;30.85;25.55
24/06/2019 17:20;27.6667;27.287;26.8889;30.98;26.19
24/06/2019 17:30;28.625;27.884;27.4444;30.58;26.53
24/06/2019 17:40;29.5556;28.811;28.1;30.54;27.87
24/06/2019 17:50;30.7778;29.829;29.8889;30.12;28.54
24/06/2019 18:00;31.7143;30.578;30.6667;29.67;30.33
24/06/2019 18:10;31.75;30.665;31.7;29.42;30.66
24/06/2019 18:20;32.0;31.435;32.8889;29.06;31.18
24/06/2019 18:30;32.5;32.352;32.8889;28.5;32.24
24/06/2019 18:40;33.2;33.28;34.0;27.87;34.24
24/06/2019 18:50;34.0;34.66;38.4444;26.79;36.79
24/06/2019 19:00;34.7;37.689;42.2222;26.26;39.0
24/06/2019 19:10;35.8;40.215;45.2;24.95;42.49
24/06/2019 19:20;37.5;43.064;47.5556;23.92;45.88
24/06/2019 19:30;39.0;44.709;49.0;24.02;45.06
24/06/2019 19:40;40.4;46.222;51.8;23.14;48.23
24/06/2019 19:50;41.8;47.368;53.3333;22.38;50.54
24/06/2019 20:00;43.7;48.6033;53.8889;21.7;52.61
24/06/2019 20:10;45.1;49.836;56.7;21.19;52.86
24/06/2019 20:20;47.4;50.779;57.6667;20.25;56.63
24/06/2019 20:30;49.3;51.588;59.0;19.83;58.8
24/06/2019 20:40;51.0;52.827;58.9;19.81;58.67
24/06/2019 20:50;51.9;53.716;60.7778;19.36;59.08
24/06/2019 21:00;53.6;54.684;60.5556;18.76;61.83
24/06/2019 21:10;54.8;55.345;61.9;18.6;61.09
24/06/2019 21:20;55.0;56.395;62.8889;18.21;63.55
24/06/2019 21:30;55.5;57.325;62.8889;18.16;63.65
24/06/2019 21:40;57.2;58.7033;63.1;18.21;62.79
24/06/2019 21:50;58.3;59.396;62.5556;17.71;65.09
24/06/2019 22:00;59.0;60.363;63.3333;17.67;64.21
24/06/2019 22:10;59.4;61.619;64.4;17.58;65.09
24/06/2019 22:20;61.1;62.392;65.2222;17.48;65.6
24/06/2019 22:30;62.0;63.091;66.6667;17.35;66.04
24/06/2019 22:40;61.9;63.472;67.0;16.83;68.48
24/06/2019 22:50;62.8;63.784;69.0;16.67;69.25
24/06/2019 23:00;63.0;64.715;69.4444;16.73;69.0
24/06/2019 23:10;63.2;64.932;70.4;16.36;70.35
24/06/2019 23:20;65.0;66.669;71.7778;15.96;72.56
24/06/2019 23:30;66.1;67.551;73.0;16.21;71.92
24/06/2019 23:40;66.3;67.885;73.9;16.07;72.34
24/06/2019 23:50;67.9;68.484;75.2222;15.84;73.2
25/06/2019 00:00;68.8;69.21;76.6667;15.51;74.48
25/06/2019 00:10;68.1;69.295;75.6;15.33;75.42
25/06/2019 00:20;68.2;69.661;75.5556;15.11;76.37
25/06/2019 00:30;69.3;70.008;75.1111;14.87;77.31
25/06/2019 00:40;69.8;70.418;75.9;14.64;78.68
25/06/2019 00:50;69.9;70.721;76.8889;14.54;79.99
25/06/2019 01:00;70.3;71.032;78.1111;14.39;80.7
25/06/2019 01:10;71.7;71.075;79.0;14.4;80.4
25/06/2019 01:20;73.0;71.558;79.1111;14.33;80.6
25/06/2019 01:30;73.8;72.238;80.0;14.09;81.0
25/06/2019 01:40;74.8;72.518;81.2;14.1;81.8
25/06/2019 01:50;76.1;73.379;82.0;13.9;82.8
25/06/2019 02:00;76.3;73.863;82.2222;13.58;84.2
25/06/2019 02:10;76.1;74.411;83.4;13.42;84.8
25/06/2019 02:20;77.0;75.503;84.4444;13.37;85.4
25/06/2019 02:30;78.1;77.88;84.1111;13.22;86.3
25/06/2019 02:40;80.0;78.5967;84.6;13.25;86.2
25/06/2019 02:50;80.4;79.1389;85.0;13.18;86.5
25/06/2019 03:00;81.1;79.1686;85.0;13.3;85.9
25/06/2019 03:10;81.0;79.7978;86.0;13.21;86.0
25/06/2019 03:20;82.3;80.2122;85.1111;13.12;86.3
25/06/2019 03:30;82.1;81.522;85.5556;13.08;86.4
25/06/2019 03:40;82.6;81.586;86.4;12.88;86.5
25/06/2019 03:50;83.3;82.009;87.0;12.91;87.5
25/06/2019 04:00;83.5;83.859;87.1111;13.15;86.7
25/06/2019 04:10;83.2;83.654;87.0;13.12;86.1
25/06/2019 04:20;85.2;82.743;86.2222;13.06;86.4
25/06/2019 04:30;85.0;84.125;85.8889;13.28;85.9
25/06/2019 04:40;84.8;85.446;86.0;13.49;85.3
25/06/2019 04:50;84.2;84.989;86.0;13.82;84.0
25/06/2019 05:00;81.8;85.332;86.7778;13.99;83.0
25/06/2019 05:10;77.7;84.937;86.4;14.81;81.0
25/06/2019 05:20;75.8;84.419;86.8889;16.24;75.27
25/06/2019 05:30;74.8;84.177;87.0;16.62;73.33
25/06/2019 05:40;73.8;82.983;86.9;17.55;71.29
25/06/2019 05:50;73.0;80.368;86.6667;17.9;70.22
25/06/2019 06:00;72.4;77.827;84.0;18.5;66.86
25/06/2019 06:10;71.2;75.01;77.9;19.04;65.63
25/06/2019 06:20;70.7;72.346;73.5556;20.16;61.61
25/06/2019 06:30;69.3;71.717;69.8889;20.34;61.1
25/06/2019 06:40;67.3;70.859;67.4;21.07;58.83
25/06/2019 06:50;65.6;69.317;64.2222;21.72;57.57
25/06/2019 07:00;63.8;66.405;62.8889;22.61;55.79
25/06/2019 07:10;62.7;63.9662;59.9;23.1;55.71
25/06/2019 07:20;60.8;61.428;58.3333;23.58;54.4
25/06/2019 07:30;59.9;59.186;59.2222;24.96;50.2
25/06/2019 07:40;58.1;58.338;57.3;25.04;51.06
25/06/2019 07:50;56.2;49.77;55.1111;25.49;51.8
25/06/2019 08:00;54.7;45.485;54.2222;26.58;49.25
25/06/2019 08:10;53.0;44.346;54.9;29.47;42.51
25/06/2019 08:20;51.6;43.181;50.2222;30.09;40.89
25/06/2019 08:30;50.2;42.38;44.8889;30.06;40.55
25/06/2019 08:40;47.7;40.865;42.3;30.11;40.06
25/06/2019 08:50;43.7;40.056;40.8571;30.47;39.25
25/06/2019 09:00;41.5;39.256;39.8571;30.21;38.89
25/06/2019 09:10;40.8;39.093;39.125;31.01;37.81
25/06/2019 09:20;39.7;38.7238;38.625;31.13;37.8
25/06/2019 09:30;39.5;38.2387;38.7143;31.1;37.58
25/06/2019 09:40;39.1;37.4989;38.5;31.29;37.3
25/06/2019 09:50;39.1;36.7922;38.2222;31.75;36.51
25/06/2019 10:00;38.3;36.0556;37.7778;32.23;35.88
25/06/2019 10:10;37.8;35.501;36.3;32.18;34.82
25/06/2019 10:20;37.6;35.052;35.7778;32.04;35.15
25/06/2019 10:30;37.0;34.585;36.3333;32.5;34.71
25/06/2019 10:40;36.1;34.283;35.5;32.7;34.22
25/06/2019 10:50;35.7;34.063;34.2222;32.93;33.96
25/06/2019 11:00;34.8;33.477;33.6667;32.6;33.73
25/06/2019 11:10;35.0;33.05;33.7;32.98;32.83
25/06/2019 11:20;34.2;32.175;33.4444;33.05;32.16
25/06/2019 11:30;34.0;31.455;32.1111;33.41;32.26
25/06/2019 11:40;33.4;31.4075;31.8;33.43;31.6
25/06/2019 11:50;31.8;30.7178;32.2222;33.82;30.67
25/06/2019 12:00;31.6;32.306;31.4444;33.24;31.38
25/06/2019 12:10;32.7;30.959;30.9;33.55;29.69
25/06/2019 12:20;31.7;28.713;29.0;34.03;26.5
25/06/2019 12:30;30.4;28.575;28.3333;33.82;29.23
25/06/2019 12:40;29.0;27.391;30.3;34.16;29.02
25/06/2019 12:50;29.5;27.946;30.0;34.15;26.6
25/06/2019 13:00;29.6;28.358;28.7778;33.86;29.08
25/06/2019 13:10;29.4;27.168;29.2;34.4;26.36
25/06/2019 13:20;29.5;26.661;28.2222;34.03;25.69
25/06/2019 13:30;29.1;27.184;29.1111;34.19;26.57
25/06/2019 13:40;29.1;27.496;28.8;34.53;27.53
25/06/2019 13:50;28.75;27.117;29.2222;34.21;28.12
25/06/2019 14:00;28.7778;27.38;29.3333;34.49;28.41
25/06/2019 14:10;29.0;27.1;30.3;34.76;27.99
25/06/2019 14:20;29.0;28.571;29.1111;34.33;28.39
25/06/2019 14:30;30.125;28.933;28.0;34.18;27.88
25/06/2019 14:40;30.6;28.028;27.9;34.34;25.41
25/06/2019 14:50;30.0;28.004;27.1111;34.16;26.63
25/06/2019 15:00;30.3;28.239;27.5556;33.97;27.59
25/06/2019 15:10;30.0;26.633;28.9;34.22;26.67
25/06/2019 15:20;29.2;27.042;28.5556;34.01;27.64
25/06/2019 15:30;29.8;28.121;29.0;33.74;28.72
25/06/2019 15:40;29.5;28.247;30.2;33.79;28.88
25/06/2019 15:50;29.2;27.543;30.5556;33.66;28.3
25/06/2019 16:00;29.2;28.406;30.3333;33.63;27.65
25/06/2019 16:10;28.9;29.493;30.3;33.34;29.96
25/06/2019 16:20;29.2;30.125;31.5556;32.93;30.87
25/06/2019 16:30;30.7;31.093;32.3333;32.78;31.17
25/06/2019 16:40;32.0;31.63;33.4;32.62;31.54
25/06/2019 16:50;32.3;31.995;33.8889;32.62;31.51
25/06/2019 17:00;32.4;32.447;33.7143;32.19;33.07
25/06/2019 17:10;33.0;32.936;34.625;32.33;33.11
25/06/2019 17:20;33.2;33.429;34.8889;31.79;33.79
25/06/2019 17:30;34.4;34.008;35.4444;31.63;33.86
25/06/2019 17:40;35.7;35.325;35.8;31.31;35.09
25/06/2019 17:50;37.3;36.428;36.7778;30.99;35.79
25/06/2019 18:00;38.7;37.806;37.5556;30.67;37.3
25/06/2019 18:10;39.8;38.974;39.0;30.37;38.47
25/06/2019 18:20;41.2222;39.982;40.1111;30.08;39.41
25/06/2019 18:30;41.8889;41.104;41.1111;29.79;40.32
25/06/2019 18:40;43.25;42.295;42.0;29.4;41.69
25/06/2019 18:50;44.0;43.228;42.8889;29.07;42.58
25/06/2019 19:00;44.875;44.261;43.8889;28.64;43.85
25/06/2019 19:10;45.5556;44.985;44.9;27.96;45.62
25/06/2019 19:20;46.25;45.704;47.0;27.29;47.79
25/06/2019 19:30;47.125;46.5412;50.7778;26.18;51.58
25/06/2019 19:40;48.7;47.4844;54.1;25.01;54.37
25/06/2019 19:50;50.2;50.0578;56.2222;24.68;55.71
25/06/2019 20:00;52.1;53.247;57.5556;23.98;58.0
25/06/2019 20:10;53.2;55.404;59.8;23.39;60.09
25/06/2019 20:20;54.2;56.523;61.4444;23.09;61.16
25/06/2019 20:30;55.6;57.908;62.7778;22.51;63.45
25/06/2019 20:40;56.6;59.884;64.6;22.04;64.94
